languageCode,translationId,languageName,languageNameInEnglish,dialect,homeDomain,title,description,Redistributable,Copyright,UpdateDate,publicationURL,OTbooks,OTchapters,OTverses,NTbooks,NTchapters,NTverses,DCbooks,DCchapters,DCverses,FCBHID,Certified,inScript,swordName,rodCode,textDirection,downloadable,font,shortTitle,PODISBN,script,sourceDate,licence_ID,licence_File,licence_Language,licence_Dialect,licence_Vernacular_Title,licence_Licence_Type,licence_Licence_Version,licence_CC_Licence_Link,licence_Copyright_Holder,licence_Copyright_Years,licence_Translation_by,licence_date_read,status_download_path,status_download_date,status_unzip_path,status_unzip_date,status_extract_path,status_extract_date,status_extract_renamed_date,status_last_error
azg,azgNT,"Amuzgo, San Pedro Amuzgos","Amuzgo, San Pedro Amuzgos",,ebible.org,Jnʼoon xco na tquen tyoʼtsʼon,"New Testament in Amuzgo, San Pedro Amuzgos (MX:azg:Amuzgo, San Pedro Amuzgos)",True,"Copyright © 1992 Wycliffe Bible Translators, Inc.",2024-03-19,http://ebible.org/azgNT/,0.0,0.0,0.0,27.0,260.0,7940.0,0.0,0.0,0.0,AZGTBL,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,azg1992eb,,ltr,True,Gentium Plus,San Pedro Amuzgos NT,978-1-5313-0068-5,Latin,2024-03-05,azgNT,C:\ebible_data\projects\azgNT\copr.htm,"Amuzgo, San Pedro Amuzgos",,Jnʼoon xco na tquen tyoʼtsʼon,by-nc-nd,4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Wycliffe Bible Translators, Inc.",copyright © 1992,"Translation by: Wycliffe Bible Translators, Inc.",2025-05-01,C:\ebible_data\downloads\azgNT--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\azgNT,2025-05-01,C:\ebible_data\corpus\azg-azgNT.txt,2025-05-01,,
azz,azzNT,"Nahuatl, Highland Puebla","Nahuatl, Highland Puebla",,ebible.org,In cuali tajtoltzin de Dios,"New Testament in Nahuatl, Highland Puebla (MX:azz:Nahuatl, Highland Puebla)",True,"Copyright © 1975 Wycliffe Bible Translators, Inc.",2014-04-30,http://ebible.org/azzNT/,0.0,0.0,0.0,27.0,260.0,7947.0,0.0,0.0,0.0,AZZTBL,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,azz1975eb,,ltr,True,Gentium Plus,Highland Puebla Nahuatl NT,978-1-5313-0069-2,Latin,2014-04-30,azzNT,C:\ebible_data\projects\azzNT\copr.htm,"Nahuatl, Highland Puebla",,In cuali tajtoltzin de Dios,by-nc-nd,4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Wycliffe Bible Translators, Inc.",copyright © 1975,"Translation by: Wycliffe Bible Translators, Inc.",2025-05-01,C:\ebible_data\downloads\azzNT--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\azzNT,2025-05-01,C:\ebible_data\corpus\azz-azzNT.txt,2025-05-01,,
bao,baoNT,Waimaja,Waimaha,,ebible.org,U̶mʉreco pacʉ wederique,The New Testament in the Waimaha language of Columbia,True,"Copyright © 2010 Wycliffe Bible Translators, Inc.",2023-04-20,http://ebible.org/baoNT/,0.0,0.0,0.0,27.0,260.0,7940.0,0.0,0.0,0.0,BAONTW,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,bao2010eb,,ltr,True,Gentium Plus,Waimaha NT,,Latin,2014-05-01,baoNT,C:\ebible_data\projects\baoNT\copr.htm,Waimaja (Waimaha),,U̶mʉreco pacʉ wederique,by-nc-nd,4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Wycliffe Bible Translators, Inc.",copyright © 2010,"Translation by: Wycliffe Bible Translators, Inc.",2025-05-01,C:\ebible_data\downloads\baoNT--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\baoNT,2025-05-01,C:\ebible_data\corpus\bao-baoNT.txt,2025-05-01,,
bba,bba,Bariba,Baatonum,,ebible.org,Bibeli Gusunɔn Gari,"The Holy Bible in the Baatonum language of Benin, also called the Bariba language",True,Copyright © 2013 SIM,2014-09-10,http://ebible.org/bba/,39.0,929.0,22682.0,27.0,260.0,7905.0,0.0,0.0,0.0,BBASIM,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,bba2013eb,,ltr,True,Gentium,Bariba Bible,978-1-5313-0071-5,Latin,2014-10-03,bba,C:\ebible_data\projects\bba\copr.htm,Bariba (Baatonum),,Bibeli Gusunɔn Gari,by-nc-nd,4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,SIM,copyright © 2013,Translation by: SIM International,2025-05-01,C:\ebible_data\downloads\bba--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\bba,2025-05-01,C:\ebible_data\corpus\bba-bba.txt,2025-05-01,,
bbb,bbb,Barai,Barai,,png.bible,GODIDO VUA MAEJE,"Genesis, Exodus, Numbers, Joshua, Ruth, Nehemiah, Jonah, and the New Testament in the Barai language of Papua New Guinea",True,"Copyright © 1994, 2006 Wycliffe Bible Translators, Inc.",2012-11-22,http://png.bible/bbb/,6.0,167.0,2944.0,27.0,260.0,7381.0,0.0,0.0,0.0,BBBTBL,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,bbb2006eb,,ltr,True,Andika,Barai Bible,978-1-5313-0072-2,Latin,2020-10-09,bbb,C:\ebible_data\projects\bbb\copr.htm,Barai,,,by-nc-nd,4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Wycliffe Bible Translators, Inc.","copyright © 1994, 2006",Translation by: Wycliffe Bible Translators,2025-05-01,C:\ebible_data\downloads\bbb--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\bbb,2025-05-01,C:\ebible_data\corpus\bbb-bbb.txt,2025-05-01,,
bbd,bbd,Bau,Bau,,png.bible,Ifan Uqacan Totqec Louqec Niea,"Bible Story Book in the Bau Language of Madange Province, Papua New Guinea",True,Copyright © 2019 Wycliffe Netherlands Bible Translators,2023-03-15,http://png.bible/bbd/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BBDWBT,False,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,bbd2019eb,,ltr,True,DejaVu Serif,Bau Bible Story,,Latin,2023-03-15,,,,,,,,,,,,,,,,,C:\ebible_data\corpus\bbd-bbd.txt,,,
bbr,bbr,Girawa,Girawa,,png.bible,Anut nukan Ämän Eposek,The New Testament in the Girawa Language of Papua New Guinea,True,"Copyright © 1994 Wycliffe Bible Translators, Inc.",2012-11-22,http://png.bible/bbr/,0.0,0.0,0.0,27.0,260.0,7699.0,0.0,0.0,0.0,BBRWBT,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,bbr1994eb,,ltr,True,Andika,Girawa NT,978-1-5313-0073-9,Latin,2020-10-09,bbr,C:\ebible_data\projects\bbr\copr.htm,Girawa,,,by-nc-nd,4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Wycliffe Bible Translators, Inc.",copyright © 1994,Translation by: Wycliffe Bible Translators,2025-05-01,C:\ebible_data\downloads\bbr--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\bbr,2025-05-01,C:\ebible_data\corpus\bbr-bbr.txt,2025-05-01,,
bbr,bbr2013,Girawa,Girawa,,png.bible,Anut nukan Ämän Eposek,New Testament in Girawa,True,"Copyright © 2013 Wycliffe Bible Translators, Inc.",2020-11-11,http://png.bible/bbr2013/,0.0,0.0,0.0,27.0,260.0,7699.0,0.0,0.0,0.0,BBRWBT,False,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,bbr2013eb,,ltr,True,DejaVu Serif,New Testament in Girawa,,Latin,2020-11-12,bbr2013,C:\ebible_data\projects\bbr2013\copr.htm,Girawa,,,Unknown,,,"Wycliffe Bible Translators, Inc.",copyright © 2013,,2025-05-01,C:\ebible_data\downloads\bbr2013--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\bbr2013,2025-05-01,C:\ebible_data\corpus\bbr-bbr2013.txt,2025-05-01,,
bch,bch,Bariai,Bariai,,png.bible,Deo Ele Posanga,"Genesis, Exodus, and the New Testament in the Bariai language of Papua New Guinea",True,"Copyright © 2012 Wycliffe Bible Translators, Inc.",2012-10-03,http://png.bible/bch/,2.0,90.0,2727.0,27.0,260.0,7925.0,0.0,0.0,0.0,BCHPNG,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,bch2012eb,,ltr,True,Andika,Bariai Bible,978-1-5313-0074-6,Latin,2020-10-09,bch,C:\ebible_data\projects\bch\copr.htm,Bariai,,,by-nc-nd,4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Wycliffe Bible Translators, Inc.",copyright © 2012,Translation by: Wycliffe Bible Translators,2025-05-01,C:\ebible_data\downloads\bch--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\bch,2025-05-01,C:\ebible_data\corpus\bch-bch.txt,2025-05-01,,
bco,bco,Kaluli,Kaluli,,png.bible,Godeya꞉ To Nafayo꞉ We,"The New Testament, Genesis, and Ruth in the Kaluli language of Papua New Guinea",True,"Copyright © 1998-2022 Wycliffe Bible Translators, Inc.",2025-03-12,http://png.bible/bco/,2.0,54.0,1492.0,27.0,260.0,7669.0,0.0,0.0,0.0,BCOWBT,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,bco1998eb,,ltr,True,Andika,Kaluli Bible portions,978-1-5313-0075-3,Latin,2025-03-12,bco,C:\ebible_data\projects\bco\copr.htm,Kaluli,,,by-nc-nd,4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Wycliffe Bible Translators, Inc.",copyright © 1998-2022,Translation by: Wycliffe Bible Translators,2025-05-01,C:\ebible_data\downloads\bco--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\bco,2025-05-01,C:\ebible_data\corpus\bco-bco.txt,2025-05-01,,
bdd,bdd,Bunama,Bunama,,png.bible,LOINA HAUHAUNA,The New Testament in the Bunama language of Papua New Guinea,True,"Copyright © 1991 Wycliffe Bible Translators, Inc.",2015-01-02,http://png.bible/bdd/,0.0,0.0,0.0,27.0,260.0,7880.0,0.0,0.0,0.0,BDDPNG,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,bdd1991eb,,ltr,True,Andika,Bunama NT,978-1-5313-0076-0,Latin,2020-10-09,bdd,C:\ebible_data\projects\bdd\copr.htm,Bunama,,,by-nc-nd,4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Wycliffe Bible Translators, Inc.",copyright © 1991,Translation by: Wycliffe Bible Translators,2025-05-01,C:\ebible_data\downloads\bdd--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\bdd,2025-05-01,C:\ebible_data\corpus\bdd-bdd.txt,2025-05-01,,
bdv,bdv,ବଡ଼ ପରଜା,Bodo Parja,,ebible.org,ସଃର୍ଗାର୍‌ ବାଟ୍‌ ନଃଉଁଆ ନିଅମ୍‌,The New Testament in the Bodo Parja language of India,True,Copyright © 2020 The Word for the World International,2023-04-06,http://ebible.org/bdv/,0.0,0.0,0.0,27.0,260.0,7959.0,0.0,0.0,0.0,BDVTWF,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,bdv2020eb,,ltr,True,FreeSerif,Bodo Parja: BOPO Bible,,Latin,2023-04-07,bdv,C:\ebible_data\projects\bdv\copr.htm,ବଡ଼ ପରଜା (Bodo Parja),,ସଃର୍ଗାର୍‌ ବାଟ୍‌ ନଃଉଁଆ ନିଅମ୍‌,by,4.0,http://creativecommons.org/licenses/by/4.0/,The Word for the World International,copyright © 2020,,2025-05-01,C:\ebible_data\downloads\bdv--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\bdv,2025-05-01,C:\ebible_data\corpus\bdv-bdv.txt,2025-05-01,,
bea,bea,Dane Zaa,Beaver,,ebible.org,OOTECH OOCHU TAKEHNIYA TINKLES ST. MARK,The Gospel According to Mark in the Beaver language of Canada,True,public domain,2024-04-30,http://ebible.org/bea/,0.0,0.0,0.0,1.0,16.0,678.0,0.0,0.0,0.0,BEABFB,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,bea1886eb,,ltr,True,Gentium,Beaver Mark,978-1-5313-0077-7,Latin,2024-04-30,bea,C:\ebible_data\projects\bea\copr.htm,,,OOTECH OOCHU TAKEHNIYA TINKLES ST. MARK,Public Domain,,,Public Domain,,,2025-05-01,C:\ebible_data\downloads\bea--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\bea,2025-05-01,C:\ebible_data\corpus\bea-bea.txt,2025-05-01,,
bef,bef,Bena-bena,Benabena,,png.bible,Ka Lamana'a Mono'i Lu Mu Tifi'ehina Ka Yabe,The New Testament in the Benabena Language of Papua New Guinea,True,"Copyright © 1982 Wycliffe Bible Translators, Inc.",2012-09-26,http://png.bible/bef/,0.0,0.0,0.0,27.0,260.0,7859.0,0.0,0.0,0.0,BEFWBT,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,bef1982eb,,ltr,True,Andika,Benabena NT,978-1-5313-0078-4,Latin,2020-10-09,bef,C:\ebible_data\projects\bef\copr.htm,Bena-bena (Benabena),,,by-nc-nd,4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Wycliffe Bible Translators, Inc.",copyright © 1982,Translation by: Wycliffe Bible Translators,2025-05-01,C:\ebible_data\downloads\bef--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\bef,2025-05-01,C:\ebible_data\corpus\bef-bef.txt,2025-05-01,,
bel,bel,Belarusian,Belarusian,,ebible.org,Біблія (пераклад А.Бокуна),"The Holy Bible in Belarusan, Antoni Boken translation",True,Copyright © 2016-2023 John the Forerunner Church of Christians of Evangelical Faith of Minsk City,2025-04-26,http://ebible.org/bel/,39.0,929.0,23208.0,27.0,260.0,7955.0,0.0,0.0,0.0,BELJFC,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,bel2016eb,,ltr,True,Gentium Plus,"Belarusan Bible, A. Boken",978-1-5313-0830-8,Cyrillic,2025-04-26,bel,C:\ebible_data\projects\bel\copr.htm,Belarusian,,Біблія (пераклад В.Сёмухі),by-nc,4.0,http://creativecommons.org/licenses/by-nc/4.0/,John the Forerunner Church of Christians of Evangelical Faith of Minsk City,copyright © 2016,Translation by: Antoni Bokun,2025-05-01,C:\ebible_data\downloads\bel--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\bel,2025-05-01,C:\ebible_data\corpus\bel-bel.txt,2025-05-01,,
bel,beln,беларуская,беларуская,,ebible.org,Новы Запавет і Кнігі Старога Запавету,Belarusian New Testament and Books of Old Testament,True,Copyright © 2016 John the Forerunner Church of Christians of Evangelical Faith of Minsk City,2021-05-20,http://ebible.org/beln/,4.0,243.0,5197.0,27.0,260.0,7957.0,0.0,0.0,0.0,BELNJO,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,beln2021eb,,ltr,True,Gentium Plus,Belarusian New Testament and Books of Old Testament,,Cyrillic,2021-05-21,beln,C:\ebible_data\projects\beln\copr.htm,беларуская,,Новы Запавет і Кнігі Старога Запавету,by-nc,4.0,http://creativecommons.org/licenses/by-nc/4.0/,John the Forerunner Church of Christians of Evangelical Faith of Minsk City,copyright © 2016,,2025-05-01,C:\ebible_data\downloads\beln--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\beln,2025-05-01,C:\ebible_data\corpus\bel-beln.txt,2025-05-01,,
ben,benirv,বাংলা,Bengali,,ebible.org,ইন্ডিয়ান রিভাইজড ভার্সন (IRV) - বেঙ্গলী,Bengali: ইন্ডিয়ান রিভাইজড ভার্সন (IRV) - বেঙ্গলী (Bible),True,"Copyright © 2018, 2019 Bridge Connectivity Solutions Pvt. Ltd.",2023-11-22,http://ebible.org/benirv/,39.0,929.0,23145.0,27.0,260.0,7951.0,0.0,0.0,0.0,BENIRV,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,benirv2019eb,,ltr,True,Noto Sans Bengali,Bengali Indian Revised Version Bible: ইন্ডিয়ান রিভাইজড ভার্সন (IRV) - বেঙ্গলী,,Latin,2024-09-10,benirv,C:\ebible_data\projects\benirv\copr.htm,বাংলা (Bengali),,ইন্ডিয়ান রিভাইজড ভার্সন (IRV) - বেঙ্গলী,by-sa,4.0,http://creativecommons.org/licenses/by-sa/4.0/,Bridge Connectivity Solutions Pvt. Ltd.,"copyright © 2018, 2019",,2025-05-01,C:\ebible_data\downloads\benirv--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\benirv,2025-05-01,C:\ebible_data\corpus\ben-benirv.txt,2025-05-01,,
ben,benobcv,বাংলা,Bengali,,ebible.org,Biblica® মুক্তভাবে বাংলা সমকালীন সংস্করণের,Bengali: Biblica® মুক্তভাবে বাংলা সমকালীন সংস্করণের (Bible),True,"Copyright © 2022 Biblica, Inc.",2025-04-26,http://ebible.org/benobcv/,39.0,929.0,23144.0,27.0,260.0,7956.0,0.0,0.0,0.0,BENOCV,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,benobcv2019eb,,ltr,True,Noto Sans Bengali,Open Bengali Contemporary Version Bible,,Latin,2025-04-26,benobcv,C:\ebible_data\projects\benobcv\copr.htm,বাংলা (Bengali),,Biblica® মুক্তভাবে বাংলা সমকালীন সংস্করণের,by-sa,4.0,http://creativecommons.org/licenses/by-sa/4.0/,"Biblica, Inc.",copyright © 2022,,2025-05-01,C:\ebible_data\downloads\benobcv--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\benobcv,2025-05-01,C:\ebible_data\corpus\ben-benobcv.txt,2025-05-01,,
beo,beo,Bedamuni,Beami,,png.bible,GODE EA SIA: IDA:IWANE GALA,The Holy Bible in the Bedamuni language of Papua New Guinea,True,Copyright © 2000 Tom Hoey,2024-05-01,http://png.bible/beo/,39.0,929.0,22134.0,27.0,260.0,7925.0,0.0,0.0,0.0,BEOPIO,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,beo2001eb,,ltr,True,DejaVu Serif,Bedamuni Bible,978-1-5313-0079-1,Latin,2024-05-01,beo,C:\ebible_data\projects\beo\copr.htm,Bedamuni (Beami),,,by-sa,4.0,http://creativecommons.org/licenses/by-sa/4.0/,Language:,Copyright © 2000 Tom Hoey,Translation by: Tom Hoey,2025-05-01,C:\ebible_data\downloads\beo--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\beo,2025-05-01,C:\ebible_data\corpus\beo-beo.txt,2025-05-01,,
beu,beu,Pura,Blagar,Pura,alkitab.pw,Pura Alkitab,"Genesis, Mark, and Acts in the Pura dialect of the Blagar language of Indonesia",True,Copyright © 2016 Unit Bahasa dan Budaya,2016-06-28,http://alkitab.pw/beu/,1.0,50.0,1422.0,2.0,44.0,1584.0,0.0,0.0,0.0,BEUUBB,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,beu2016eb,8197.0,ltr,True,DejaVu Serif,Pura Bible,978-1-5313-0776-9,Latin,2020-10-09,beu,C:\ebible_data\projects\beu\copr.htm,Pura (Blagar),Pura,,by-nd,4.0,http://creativecommons.org/licenses/by-nd/4.0/,Unit Bahasa dan Budaya,copyright © 2016,Translation by: Wycliffe Bible Translators,2025-05-01,C:\ebible_data\downloads\beu--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\beu,2025-05-01,C:\ebible_data\corpus\beu-beu.txt,2025-05-01,,
bfz,bfz,Mahasui,"Pahari, Mahasu",Baghlayani,ebible.org,बघल्याणी  नवां विधान,The holy Bible in the Baghlayani dialect of the Mahasu Pahari language of India,True,Copyright © 2021 The Love Fellowship,2025-04-26,http://ebible.org/bfz/,0.0,0.0,0.0,27.0,260.0,7954.0,0.0,0.0,0.0,BFZTLF,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,bfz2021eb,,ltr,True,FreeSerif,Baghlayani Bible,,Latin,2025-04-26,bfz,C:\ebible_data\projects\bfz\copr.htm,"Mahasui (Pahari, Mahasu)",Baghlayani,बघल्याणी  नवां विधान,by-sa,4.0,http://creativecommons.org/licenses/by-sa/4.0/,Language:,Copyright © 2021 The Love Fellowship,,2025-05-01,C:\ebible_data\downloads\bfz--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\bfz,2025-05-01,C:\ebible_data\corpus\bfz-bfz.txt,2025-05-01,,
bgc,bgc,हरियाणवी‎,Haryanvi,,ebible.org,हरियाणवी बाइबिल,The Holy Bible in the Haryanvi Language of India,True,Copyright © 2021 The Love Fellowship,2025-04-26,http://ebible.org/bgc/,0.0,0.0,0.0,27.0,260.0,7918.0,0.0,0.0,0.0,BGCTLF,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,bgc2021eb,,ltr,True,FreeSerif,Haryanvi Bible,,Latin,2025-04-26,bgc,C:\ebible_data\projects\bgc\copr.htm,हरियाणवी‎ (Haryanvi),,हरियाणवी बाइबिल,by-sa,4.0,http://creativecommons.org/licenses/by-sa/4.0/,Language:,Copyright © 2021 The Love Fellowship,,2025-05-01,C:\ebible_data\downloads\bgc--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\bgc,2025-05-01,C:\ebible_data\corpus\bgc-bgc.txt,2025-05-01,,
bgg,bgg,Kho,Bugun,,ebible.org,Iwo Surua Mua Wie Pha Bible,"The Holy Bible in the Bugun language of India, first Bible translation",True,Copyright © 2023 The Word for the World International,2023-08-31,http://ebible.org/bgg/,0.0,0.0,0.0,27.0,260.0,7911.0,0.0,0.0,0.0,BGGTWF,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,bgg2023eb,,ltr,True,Liberation Serif,Bugun Bible,,Latin,2023-08-31,bgg,C:\ebible_data\projects\bgg\copr.htm,Kho (Bugun),,Iwo Surua Mua Wie Pha Bible,by,4.0,http://creativecommons.org/licenses/by/4.0/,The Word for the World International,copyright © 2023,,2025-05-01,C:\ebible_data\downloads\bgg--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\bgg,2025-05-01,C:\ebible_data\corpus\bgg-bgg.txt,2025-05-01,,
bgs,bgs,Tagabawa,Tagabawa,,ebible.org,Kagi Ka Manama,New Testament and Shorter Old Testament in Tagabawa,True,"Copyright © 2004 Wycliffe Bible Translators, Inc.",2014-08-06,http://ebible.org/bgs/,3.0,74.0,2102.0,27.0,260.0,7920.0,0.0,0.0,0.0,BGSWBT,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,bgs2004eb,,ltr,True,Gentium,Tagabawa Bible,978-1-5313-0080-7,Latin,2014-07-29,bgs,C:\ebible_data\projects\bgs\copr.htm,Tagabawa,,Kagi Ka Manama,by-nc-nd,4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Wycliffe Bible Translators, Inc.",copyright © 2004,"Translation by: Wycliffe Bible Translators, Inc.",2025-05-01,C:\ebible_data\downloads\bgs--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\bgs,2025-05-01,C:\ebible_data\corpus\bgs-bgs.txt,2025-05-01,,
bgt,bgt,Bughotu,Bughotu,,ebible.org,Na Rorongo Ke Toke Eigna a Jisas Krais,The New Testament in the Bughotu language of the Solomon Islands,True,"Copyright © 2009 Wycliffe Bible Translators, Inc.",2017-11-13,http://ebible.org/bgt/,0.0,0.0,0.0,27.0,260.0,7863.0,0.0,0.0,0.0,BGTWBT,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,bgt2009eb,,ltr,True,DejaVu Serif,Bughotu New Testament,,Latin,2021-11-30,bgt,C:\ebible_data\projects\bgt\copr.htm,Bughotu,,Na Rorongo Ke Toke Eigna a Jisas Krais,by-nd,4.0,http://creativecommons.org/licenses/by-nd/4.0/,"Wycliffe Bible Translators, Inc.",copyright © 2009,Translation by: SITAG,2025-05-01,C:\ebible_data\downloads\bgt--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\bgt,2025-05-01,C:\ebible_data\corpus\bgt-bgt.txt,2025-05-01,,
bhd,bhd,भद्रवाही‎,Bhadrawahi,,ebible.org,भड्लाई बाइबिल,The Holy Bible in the Bhadrawahi Language (bhd) of India,True,Copyright © 2020 The Love Fellowship,2025-04-26,http://ebible.org/bhd/,0.0,0.0,0.0,27.0,260.0,7938.0,0.0,0.0,0.0,BHDTLF,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,bhd2020eb,,ltr,True,FreeSerif,Bhadrawahi Bible,,Latin,2025-04-26,bhd,C:\ebible_data\projects\bhd\copr.htm,भद्रवाही‎ (Bhadrawahi),,भड्लाई बाइबिल,by-sa,4.0,http://creativecommons.org/licenses/by-sa/4.0/,Language:,Copyright © 2020 The Love Fellowship,,2025-05-01,C:\ebible_data\downloads\bhd--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\bhd,2025-05-01,C:\ebible_data\corpus\bhd-bhd.txt,2025-05-01,,
bhg,bhg,Binandere,Binandere,,png.bible,God da Ge Wasiride,Part of the New Testament in the Binandere language of Papua New Guinea,True,"Copyright © 2014-2021 Wycliffe Bible Translators, Inc.",2021-05-31,http://png.bible/bhg/,0.0,0.0,0.0,14.0,153.0,5480.0,0.0,0.0,0.0,BHGWBT,False,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,bhg2014eb,,ltr,True,Gentium,Binandere NT,978-1-5313-0081-4,Latin,2021-11-30,bhg,C:\ebible_data\projects\bhg\copr.htm,Binandere,,,by-nc-nd,4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,"Wycliffe Bible Translators, Inc.",copyright © 2014-2021,Translation by: Wycliffe Bible Translators,2025-05-01,C:\ebible_data\downloads\bhg--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\bhg,2025-05-01,C:\ebible_data\corpus\bhg-bhg.txt,2025-05-01,,
bhi,bhi,Bhilali,Bhilali,,ebible.org,भगवानेन छाचला बुल,Bhilali: भगवानेन छाचला बुल (Bible),True,Copyright © 2024 The Word for the World International,2025-04-26,http://ebible.org/bhi/,0.0,0.0,0.0,27.0,260.0,7957.0,0.0,0.0,0.0,BHITWF,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,bhi2024eb,,ltr,True,FreeSerif,Bhilali: भगवानेन छाचला बुल (Bible),,Latin,2025-04-26,bhi,C:\ebible_data\projects\bhi\copr.htm,Bhilali,,भगवानेन छाचला बुल,by-sa,4.0,http://creativecommons.org/licenses/by-sa/4.0/,The Word for the World International,copyright © 2024,,2025-05-01,C:\ebible_data\downloads\bhi--2025-04-29.zip,2025-04-29,C:\ebible_data\projects\bhi,2025-05-01,C:\ebible_data\corpus\bhi-bhi.txt,2025-05-01,,
bhl,bhl,Bimin,Bimin,,png.bible,Sunbin-Got em Kitakamin Weng,The New Testament and part of the Old Testament in the Bimin Language of Papua New Guinea,True,Copyright © 2008 Bible Society of Papua New Guinea,2016-10-03,http://png.bible/bhl/,4.0,64.0,1788.0,27.0,260.0,7778.0,0.0,0.0,0.0,BHLPNG,True,http://eBible.org/study/?v1=GN1_1&w1=bible&t1=local%3A,bhl2008eb,,ltr,True,FreeSerif,Bimin NT,978-1-5313-0082-1,Latin,2020-10-09,bhl,C:\ebible_data\projects\bhl\copr.htm,Bimin,,,by-nd,4.0,http://creativecommons.org/licenses/by-nd/4.0/,Language:,Copyright © 2008 Bible Society of Papua New Guinea,Translation by: Wycliffe Bible Translators,2025-05-01,C:\ebible_data\downloads\bhl--2025-04-11.zip,2025-04-11,C:\ebible_data\projects\bhl,2025-05-01,C:\ebible_data\corpus\bhl-bhl.txt,2025-05-01,,
